tangela request date,startup ID one,startup name one,user role in startup one,created at one,startup id two,startup name two,user role in startup two,created at two,user in common ID,user in common name
06/03/2015,585018,On!,employee,2015-01-21T00:51:51.000Z,592844,SINAPTICA SECURITY,employee,2015-01-29T20:41:58.000Z,970401,Maximiliano Ca?ellas
06/03/2015,583509,Semtive,employee,2015-01-20T16:44:26.000Z,48097,Standard & Poor's,employee,2015-01-20T16:46:32.000Z,968995,Nicolas Canevaro
06/03/2015,583509,Semtive,founder,2015-01-20T14:43:28.000Z,48097,Standard & Poor's,employee,2015-01-20T16:46:32.000Z,968995,Nicolas Canevaro
06/03/2015,37697,Johnson Controls,employee,2015-01-19T19:02:40.000Z,583509,Semtive,employee,2015-01-20T16:44:31.000Z,967182,Ignacio Juarez
06/03/2015,583509,Semtive,founder,2015-01-19T19:02:09.000Z,37697,Johnson Controls,employee,2015-01-19T19:02:40.000Z,967182,Ignacio Juarez
06/03/2015,583509,Semtive,attorney,2015-01-20T16:41:37.000Z,22648,NXTP Labs,mentor,2015-03-05T14:17:20.000Z,177572,Manuel Tanoira
06/03/2015,317202,Leaducate,attorney,2014-11-28T19:52:03.000Z,22648,NXTP Labs,mentor,2015-03-05T14:17:20.000Z,177572,Manuel Tanoira
06/03/2015,317202,Leaducate,attorney,2014-11-28T19:52:03.000Z,583509,Semtive,attorney,2015-01-20T16:41:37.000Z,177572,Manuel Tanoira
06/03/2015,22648,NXTP Labs,past_investor,2013-08-21T18:26:03.000Z,583509,Semtive,attorney,2015-01-20T16:41:37.000Z,177572,Manuel Tanoira
06/03/2015,22648,NXTP Labs,advisor,2013-04-22T23:42:26.000Z,583509,Semtive,attorney,2015-01-20T16:41:37.000Z,177572,Manuel Tanoira
06/03/2015,22648,NXTP Labs,past_investor,2013-08-21T18:26:03.000Z,317202,Leaducate,attorney,2014-11-28T19:52:03.000Z,177572,Manuel Tanoira
06/03/2015,22648,NXTP Labs,advisor,2013-04-22T23:42:26.000Z,317202,Leaducate,attorney,2014-11-28T19:52:03.000Z,177572,Manuel Tanoira
06/03/2015,166909,QServices,employee,2013-02-10T16:15:07.000Z,580065,Spirit Consulting,founder,2015-01-15T12:20:39.000Z,171572,Ramiro
06/03/2015,166908,Fundacion Favaloro,employee,2013-02-10T16:14:58.000Z,580065,Spirit Consulting,founder,2015-01-15T12:20:39.000Z,171572,Ramiro
06/03/2015,166908,Fundacion Favaloro,employee,2013-02-10T16:14:58.000Z,166909,QServices,employee,2013-02-10T16:15:07.000Z,171572,Ramiro
06/03/2015,579613,PetalDrop Mineral Water,founder,2015-01-14T23:07:56.000Z,83654,Starbucks Coffee Company,employee,2015-01-14T23:10:16.000Z,958823,Nicolas Blanco
06/03/2015,183002,TheFanLeague,founder,2015-01-14T15:54:16.000Z,578165,Booster,past_investor,2015-01-14T16:57:17.000Z,957872,Rodrigo Mallo Leiva
06/03/2015,579102,WAYMEDIA,founder,2015-01-14T15:38:20.000Z,578165,Booster,past_investor,2015-01-14T16:57:17.000Z,957872,Rodrigo Mallo Leiva
06/03/2015,183002,TheFanLeague,founder,2015-01-14T15:54:16.000Z,578165,Booster,advisor,2015-01-14T16:56:36.000Z,957872,Rodrigo Mallo Leiva
06/03/2015,579102,WAYMEDIA,founder,2015-01-14T15:38:20.000Z,578165,Booster,advisor,2015-01-14T16:56:36.000Z,957872,Rodrigo Mallo Leiva
06/03/2015,579102,WAYMEDIA,founder,2015-01-14T15:38:20.000Z,183002,TheFanLeague,founder,2015-01-14T15:54:16.000Z,957872,Rodrigo Mallo Leiva
06/03/2015,108553,CME Group,employee,2015-01-14T01:42:09.000Z,578607,SpreadIT Software,founder,2015-01-14T02:07:13.000Z,903652,Dami?n Fanaro
06/03/2015,67809,QuickPlay Media,employee,2015-01-14T01:40:08.000Z,578607,SpreadIT Software,founder,2015-01-14T02:07:13.000Z,903652,Dami?n Fanaro
06/03/2015,38244,Orbitz,employee,2015-01-14T01:38:22.000Z,578607,SpreadIT Software,founder,2015-01-14T02:07:13.000Z,903652,Dami?n Fanaro
06/03/2015,67809,QuickPlay Media,employee,2015-01-14T01:40:08.000Z,108553,CME Group,employee,2015-01-14T01:42:09.000Z,903652,Dami?n Fanaro
06/03/2015,38244,Orbitz,employee,2015-01-14T01:38:22.000Z,108553,CME Group,employee,2015-01-14T01:42:09.000Z,903652,Dami?n Fanaro
06/03/2015,38244,Orbitz,employee,2015-01-14T01:38:22.000Z,67809,QuickPlay Media,employee,2015-01-14T01:40:08.000Z,903652,Dami?n Fanaro
06/03/2015,445224,Bab?,employee,2014-07-24T16:12:01.000Z,578165,Booster,founder,2015-01-14T16:55:11.000Z,254256,Marcos Alvarado
06/03/2015,174832,Nokter ,employee,2014-07-24T16:11:49.000Z,578165,Booster,founder,2015-01-14T16:55:11.000Z,254256,Marcos Alvarado
06/03/2015,445224,Bab?,founder,2014-07-24T16:11:15.000Z,578165,Booster,founder,2015-01-14T16:55:11.000Z,254256,Marcos Alvarado
06/03/2015,174832,Nokter ,founder,2013-02-26T17:57:42.000Z,578165,Booster,founder,2015-01-14T16:55:11.000Z,254256,Marcos Alvarado
06/03/2015,445224,Bab?,employee,2014-07-24T16:12:01.000Z,578165,Booster,employee,2015-01-13T19:21:51.000Z,254256,Marcos Alvarado
06/03/2015,174832,Nokter ,employee,2014-07-24T16:11:49.000Z,578165,Booster,employee,2015-01-13T19:21:51.000Z,254256,Marcos Alvarado
06/03/2015,445224,Bab?,founder,2014-07-24T16:11:15.000Z,578165,Booster,employee,2015-01-13T19:21:51.000Z,254256,Marcos Alvarado
06/03/2015,174832,Nokter ,founder,2013-02-26T17:57:42.000Z,578165,Booster,employee,2015-01-13T19:21:51.000Z,254256,Marcos Alvarado
06/03/2015,174832,Nokter ,employee,2014-07-24T16:11:49.000Z,445224,Bab?,employee,2014-07-24T16:12:01.000Z,254256,Marcos Alvarado
06/03/2015,174832,Nokter ,founder,2013-02-26T17:57:42.000Z,445224,Bab?,employee,2014-07-24T16:12:01.000Z,254256,Marcos Alvarado
06/03/2015,445224,Bab?,founder,2014-07-24T16:11:15.000Z,174832,Nokter ,employee,2014-07-24T16:11:49.000Z,254256,Marcos Alvarado
06/03/2015,174832,Nokter ,founder,2013-02-26T17:57:42.000Z,445224,Bab?,founder,2014-07-24T16:11:15.000Z,254256,Marcos Alvarado
06/03/2015,33218,IBM,employee,2013-03-15T12:45:24.000Z,578165,Booster,past_investor,2015-01-13T19:25:40.000Z,261675,Nahuel Bulian
06/03/2015,183002,TheFanLeague,founder,2013-03-15T12:42:40.000Z,578165,Booster,past_investor,2015-01-13T19:25:40.000Z,261675,Nahuel Bulian
06/03/2015,33218,IBM,employee,2013-03-15T12:45:24.000Z,578165,Booster,advisor,2015-01-13T19:24:35.000Z,261675,Nahuel Bulian
06/03/2015,183002,TheFanLeague,founder,2013-03-15T12:42:40.000Z,578165,Booster,advisor,2015-01-13T19:24:35.000Z,261675,Nahuel Bulian
06/03/2015,183002,TheFanLeague,founder,2013-03-15T12:42:40.000Z,33218,IBM,employee,2013-03-15T12:45:24.000Z,261675,Nahuel Bulian
06/03/2015,369269,Quantifind,employee,2015-01-13T03:40:32.000Z,324462,invap,employee,2015-01-13T03:40:42.000Z,119874,Ivan Roth Rolnik
06/03/2015,577477,Via Simple,founder,2015-01-13T03:39:02.000Z,324462,invap,employee,2015-01-13T03:40:42.000Z,119874,Ivan Roth Rolnik
06/03/2015,44161,Schlumberger,employee,2014-01-16T14:33:15.000Z,324462,invap,employee,2015-01-13T03:40:42.000Z,119874,Ivan Roth Rolnik
06/03/2015,577477,Via Simple,founder,2015-01-13T03:39:02.000Z,369269,Quantifind,employee,2015-01-13T03:40:32.000Z,119874,Ivan Roth Rolnik
06/03/2015,44161,Schlumberger,employee,2014-01-16T14:33:15.000Z,369269,Quantifind,employee,2015-01-13T03:40:32.000Z,119874,Ivan Roth Rolnik
06/03/2015,44161,Schlumberger,employee,2014-01-16T14:33:15.000Z,577477,Via Simple,founder,2015-01-13T03:39:02.000Z,119874,Ivan Roth Rolnik
06/03/2015,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,37802,Jacent Technologies,employee,2011-05-10T23:40:57.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,37801,Icommerce,employee,2011-05-10T23:40:52.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,37800,Bravo! Marketing,employee,2011-05-10T23:40:14.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,37680,Novell,employee,2011-05-10T23:40:06.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,37799,Serious Development,employee,2011-05-10T23:39:53.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,37798,Inmac,employee,2011-05-10T23:39:42.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,past_investor,2011-05-10T23:42:26.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,18254,Innovus Multimedia,founder,2011-05-10T23:39:29.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,founder,2011-05-10T23:38:51.000Z,572531,Patrick's Fine Sodas,founder,2015-01-07T21:30:26.000Z,251462,Shawn Patrick
06/03/2015,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,37802,Jacent Technologies,employee,2011-05-10T23:40:57.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,37801,Icommerce,employee,2011-05-10T23:40:52.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,37800,Bravo! Marketing,employee,2011-05-10T23:40:14.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,37680,Novell,employee,2011-05-10T23:40:06.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,37799,Serious Development,employee,2011-05-10T23:39:53.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,37798,Inmac,employee,2011-05-10T23:39:42.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,past_investor,2011-05-10T23:42:26.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,18254,Innovus Multimedia,founder,2011-05-10T23:39:29.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,founder,2011-05-10T23:38:51.000Z,572469,Patrick's Fine Sodas,founder,2015-01-07T20:51:17.000Z,251462,Shawn Patrick
06/03/2015,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,37802,Jacent Technologies,employee,2011-05-10T23:40:57.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,37801,Icommerce,employee,2011-05-10T23:40:52.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,37800,Bravo! Marketing,employee,2011-05-10T23:40:14.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,37680,Novell,employee,2011-05-10T23:40:06.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,37799,Serious Development,employee,2011-05-10T23:39:53.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,37798,Inmac,employee,2011-05-10T23:39:42.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,past_investor,2011-05-10T23:42:26.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,18254,Innovus Multimedia,founder,2011-05-10T23:39:29.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,founder,2011-05-10T23:38:51.000Z,162730,SparkLabs,mentor,2013-03-01T01:32:46.000Z,251462,Shawn Patrick
06/03/2015,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,37802,Jacent Technologies,employee,2011-05-10T23:40:57.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,37801,Icommerce,employee,2011-05-10T23:40:52.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,37800,Bravo! Marketing,employee,2011-05-10T23:40:14.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,37680,Novell,employee,2011-05-10T23:40:06.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,37799,Serious Development,employee,2011-05-10T23:39:53.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,37798,Inmac,employee,2011-05-10T23:39:42.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,past_investor,2011-05-10T23:42:26.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,18254,Innovus Multimedia,founder,2011-05-10T23:39:29.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,founder,2011-05-10T23:38:51.000Z,174313,yap.TV,founder,2013-02-25T23:43:19.000Z,251462,Shawn Patrick
06/03/2015,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,37802,Jacent Technologies,employee,2011-05-10T23:40:57.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,37801,Icommerce,employee,2011-05-10T23:40:52.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,37800,Bravo! Marketing,employee,2011-05-10T23:40:14.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,37680,Novell,employee,2011-05-10T23:40:06.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,37799,Serious Development,employee,2011-05-10T23:39:53.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,37798,Inmac,employee,2011-05-10T23:39:42.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,past_investor,2011-05-10T23:42:26.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,18254,Innovus Multimedia,founder,2011-05-10T23:39:29.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,founder,2011-05-10T23:38:51.000Z,28625,Soldsie,advisor,2012-01-22T17:46:24.000Z,251462,Shawn Patrick
06/03/2015,37802,Jacent Technologies,employee,2011-05-10T23:40:57.000Z,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,251462,Shawn Patrick
06/03/2015,37801,Icommerce,employee,2011-05-10T23:40:52.000Z,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,251462,Shawn Patrick
06/03/2015,37800,Bravo! Marketing,employee,2011-05-10T23:40:14.000Z,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,251462,Shawn Patrick
06/03/2015,37680,Novell,employee,2011-05-10T23:40:06.000Z,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,251462,Shawn Patrick
06/03/2015,37799,Serious Development,employee,2011-05-10T23:39:53.000Z,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,251462,Shawn Patrick
06/03/2015,37798,Inmac,employee,2011-05-10T23:39:42.000Z,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,past_investor,2011-05-10T23:42:26.000Z,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,251462,Shawn Patrick
06/03/2015,18254,Innovus Multimedia,founder,2011-05-10T23:39:29.000Z,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,251462,Shawn Patrick
06/03/2015,18253,Landfrog,founder,2011-05-10T23:38:51.000Z,37803,Realm Systems,employee,2011-05-10T23:41:31.000Z,251462,Shawn Patrick
06/03/2015,37801,Icommerce,employee,2011-05-10T23:40:52.000Z,37802,Jacent Technologies,employee,2011-05-10T23:40:57.000Z,251462,Shawn Patrick
06/03/2015,37800,Bravo! Marketing,employee,2011-05-10T23:40:14.000Z,37802,Jacent Technologies,employee,2011-05-10T23:40:57.000Z,251462,Shawn Patrick
06/03/2015,37680,Novell,employee,2011-05-10T23:40:06.000Z,37802,Jacent Technologies,employee,2011-05-10T23:40:57.000Z,251462,Shawn Patrick
